4.812021255493164062e-01,3.828273415565490723e-01,5.221527218818664551e-01
4.442592859268188477e-01,4.423382282257080078e-01,4.771646559238433838e-01
4.592247009277343750e-01,4.039849340915679932e-01,4.903844892978668213e-01
5.013909935951232910e-01,4.387851953506469727e-01,4.971792399883270264e-01
4.609630703926086426e-01,5.180014371871948242e-01,3.580873012542724609e-01
3.719086647033691406e-01,5.015546083450317383e-01,4.771436452865600586e-01
3.922996222972869873e-01,5.782523751258850098e-01,4.802166223526000977e-01
4.189062416553497314e-01,4.093315005302429199e-01,4.516004323959350586e-01
4.368667602539062500e-01,4.823597669601440430e-01,4.970624148845672607e-01
5.448413491249084473e-01,4.223174750804901123e-01,4.666092097759246826e-01
5.208408236503601074e-01,5.296195745468139648e-01,4.982866048812866211e-01
4.267970621585845947e-01,4.256923794746398926e-01,4.643343985080718994e-01
4.195918738842010498e-01,5.106223225593566895e-01,5.059229731559753418e-01
4.265924394130706787e-01,4.088439345359802246e-01,4.448261559009552002e-01
5.178466439247131348e-01,4.484900236129760742e-01,4.434418678283691406e-01
4.154827892780303955e-01,4.809941649436950684e-01,4.943266212940216064e-01
4.293967187404632568e-01,3.880239725112915039e-01,4.780912697315216064e-01
4.304203689098358154e-01,4.121786952018737793e-01,3.560155332088470459e-01
4.511705636978149414e-01,4.360504150390625000e-01,5.236308574676513672e-01
4.499834775924682617e-01,5.232831239700317383e-01,4.397547543048858643e-01
5.247639417648315430e-01,4.476848840713500977e-01,3.734921813011169434e-01
4.235375225543975830e-01,3.940853476524353027e-01,4.870741069316864014e-01
6.509224772453308105e-01,5.430190563201904297e-01,5.493490695953369141e-01
4.839752912521362305e-01,4.516712725162506104e-01,4.528320133686065674e-01
3.117248415946960449e-01,5.391268730163574219e-01,4.664648473262786865e-01
5.651525259017944336e-01,4.423927068710327148e-01,4.374326765537261963e-01
4.350590109825134277e-01,3.945712149143218994e-01,3.957153260707855225e-01
4.319955706596374512e-01,5.611139535903930664e-01,4.997088313102722168e-01
4.472163319587707520e-01,4.906674325466156006e-01,4.222658276557922363e-01
4.900600314140319824e-01,5.073440670967102051e-01,4.899893403053283691e-01
4.254294037818908691e-01,5.414045453071594238e-01,4.861151874065399170e-01
5.025207400321960449e-01,3.235810697078704834e-01,5.638319849967956543e-01
4.342821836471557617e-01,4.585268497467041016e-01,5.708378553390502930e-01
5.041980147361755371e-01,4.611189067363739014e-01,4.432915747165679932e-01
3.901384472846984863e-01,4.300051927566528320e-01,4.608871638774871826e-01
4.151222109794616699e-01,3.389395177364349365e-01,4.667171239852905273e-01
4.925886988639831543e-01,4.040873050689697266e-01,4.102416336536407471e-01
4.644101560115814209e-01,2.959087491035461426e-01,4.276281595230102539e-01
5.325269699096679688e-01,5.545299053192138672e-01,5.323998928070068359e-01
4.868573248386383057e-01,5.665289163589477539e-01,4.873619973659515381e-01
3.604478240013122559e-01,4.083492457866668701e-01,3.543868064880371094e-01
5.174489617347717285e-01,4.452583193778991699e-01,5.031472444534301758e-01
5.233484506607055664e-01,4.091857671737670898e-01,4.980528354644775391e-01
4.980510473251342773e-01,4.562458395957946777e-01,4.699113667011260986e-01
4.679645597934722900e-01,4.161236286163330078e-01,4.487934410572052002e-01
3.777627050876617432e-01,2.939800024032592773e-01,4.200735688209533691e-01
4.696215391159057617e-01,4.530990719795227051e-01,5.413110256195068359e-01
5.811716914176940918e-01,5.161839127540588379e-01,4.385957717895507812e-01
4.428563714027404785e-01,4.809084534645080566e-01,3.860268294811248779e-01
4.007958471775054932e-01,3.981862664222717285e-01,5.658851861953735352e-01
3.758899867534637451e-01,5.284979343414306641e-01,5.129888653755187988e-01
4.588798582553863525e-01,5.235053300857543945e-01,4.962366223335266113e-01
4.440887570381164551e-01,4.354453682899475098e-01,3.923574090003967285e-01
4.292948842048645020e-01,4.637985825538635254e-01,3.613944053649902344e-01
4.596669375896453857e-01,4.960510730743408203e-01,4.640665352344512939e-01
4.599868357181549072e-01,4.508004188537597656e-01,4.455615878105163574e-01
4.908808767795562744e-01,4.589189291000366211e-01,4.624247252941131592e-01
3.446094393730163574e-01,5.218349099159240723e-01,4.812955260276794434e-01
4.797529578208923340e-01,4.057527780532836914e-01,4.248051345348358154e-01
5.655454397201538086e-01,3.705067932605743408e-01,5.467590689659118652e-01
4.104961156845092773e-01,4.840336740016937256e-01,3.729817867279052734e-01
5.108628273010253906e-01,5.067549347877502441e-01,4.183944761753082275e-01
5.065901279449462891e-01,2.827521562576293945e-01,5.057156085968017578e-01
4.152013957500457764e-01,3.406162559986114502e-01,4.805479347705841064e-01
5.075913667678833008e-01,3.121753036975860596e-01,5.375251770019531250e-01
4.616411030292510986e-01,4.333660304546356201e-01,5.472939610481262207e-01
5.060331821441650391e-01,5.172922611236572266e-01,5.267651081085205078e-01
5.032132267951965332e-01,4.397398829460144043e-01,5.761324763298034668e-01
5.180130600929260254e-01,3.058873414993286133e-01,4.926577508449554443e-01
4.079063832759857178e-01,3.990476429462432861e-01,3.963474333286285400e-01
5.028978586196899414e-01,4.064517021179199219e-01,5.267030000686645508e-01
3.769921064376831055e-01,4.373488128185272217e-01,3.923232555389404297e-01
4.452559947967529297e-01,3.713356554508209229e-01,4.675786793231964111e-01
5.636399388313293457e-01,4.880868494510650635e-01,4.198280572891235352e-01
3.660970628261566162e-01,5.818685889244079590e-01,4.318034648895263672e-01
4.508321583271026611e-01,4.823982119560241699e-01,5.117028355598449707e-01
4.179500341415405273e-01,4.728305041790008545e-01,5.647393465042114258e-01
5.123460292816162109e-01,3.872655332088470459e-01,5.284952521324157715e-01
4.814809560775756836e-01,4.843399822711944580e-01,6.337788701057434082e-01
4.739065170288085938e-01,4.857874214649200439e-01,5.377077460289001465e-01
4.742969870567321777e-01,5.042340159416198730e-01,4.916751384735107422e-01
5.144759416580200195e-01,5.023444890975952148e-01,4.843568205833435059e-01
5.522001385688781738e-01,4.375101327896118164e-01,4.831548333168029785e-01
4.240563511848449707e-01,3.598446547985076904e-01,4.838219583034515381e-01
3.773531913757324219e-01,4.076257944107055664e-01,4.434130489826202393e-01
4.614974260330200195e-01,3.285189867019653320e-01,4.248107075691223145e-01
5.117651820182800293e-01,5.571961998939514160e-01,4.800505638122558594e-01
4.399609565734863281e-01,5.738160610198974609e-01,4.362166821956634521e-01
4.829586744308471680e-01,3.999919891357421875e-01,5.806077122688293457e-01
4.889317750930786133e-01,3.418869972229003906e-01,4.879201352596282959e-01
5.634473562240600586e-01,5.231853723526000977e-01,3.893708884716033936e-01
4.527572989463806152e-01,3.546131849288940430e-01,4.296879470348358154e-01
5.287815332412719727e-01,4.830052554607391357e-01,3.678792119026184082e-01
4.666451215744018555e-01,4.456382393836975098e-01,4.649819433689117432e-01
4.731883108615875244e-01,4.459226727485656738e-01,5.007086992263793945e-01
4.079807102680206299e-01,5.098119378089904785e-01,4.366586506366729736e-01
3.772403597831726074e-01,4.714324176311492920e-01,3.729850947856903076e-01
5.180879831314086914e-01,3.983514010906219482e-01,4.419240951538085938e-01
4.886363744735717773e-01,4.603539109230041504e-01,4.949834048748016357e-01
4.402504563331604004e-01,4.637504816055297852e-01,3.925844132900238037e-01
5.517187118530273438e-01,4.436129033565521240e-01,4.842513799667358398e-01
5.037630200386047363e-01,4.577524960041046143e-01,4.449677467346191406e-01
4.719548225402832031e-01,4.815854132175445557e-01,3.805423080921173096e-01
4.366790354251861572e-01,4.500624537467956543e-01,5.757972598075866699e-01
5.765082836151123047e-01,4.839957058429718018e-01,6.221147775650024414e-01
5.146043300628662109e-01,5.156999230384826660e-01,3.707587122917175293e-01
6.033967137336730957e-01,6.145042181015014648e-01,5.994195938110351562e-01
4.760659933090209961e-01,4.045904874801635742e-01,3.885037899017333984e-01
4.368429780006408691e-01,3.937588036060333252e-01,4.445714652538299561e-01
4.544961750507354736e-01,4.841921627521514893e-01,5.107942223548889160e-01
5.574759840965270996e-01,4.361538589000701904e-01,4.336066246032714844e-01
5.093690156936645508e-01,4.437935650348663330e-01,5.078691840171813965e-01
4.896474182605743408e-01,5.543062686920166016e-01,4.778007268905639648e-01
4.531502723693847656e-01,4.531311690807342529e-01,4.724460840225219727e-01
4.612831771373748779e-01,5.177183747291564941e-01,4.955483973026275635e-01
5.860003232955932617e-01,4.413942396640777588e-01,3.382629454135894775e-01
3.429353833198547363e-01,4.822356700897216797e-01,3.806761801242828369e-01
4.807716310024261475e-01,4.194089472293853760e-01,4.728296399116516113e-01
5.016257762908935547e-01,4.251868426799774170e-01,4.705197811126708984e-01
5.985529422760009766e-01,4.417905807495117188e-01,4.613097012042999268e-01
4.793689548969268799e-01,4.861984252929687500e-01,3.508993685245513916e-01
4.445434808731079102e-01,5.457836985588073730e-01,4.968990683555603027e-01
5.566220283508300781e-01,5.131824612617492676e-01,4.072882235050201416e-01
5.089257955551147461e-01,4.548683762550354004e-01,5.298276543617248535e-01
5.660143494606018066e-01,4.445713162422180176e-01,4.836328625679016113e-01
4.557253420352935791e-01,3.729555606842041016e-01,3.698577880859375000e-01
3.748960196971893311e-01,4.713188409805297852e-01,4.503895938396453857e-01
4.733391404151916504e-01,3.840020298957824707e-01,4.281792044639587402e-01
4.988958835601806641e-01,5.244390368461608887e-01,3.966376185417175293e-01
4.776637554168701172e-01,4.461200237274169922e-01,5.070357918739318848e-01
4.697725474834442139e-01,5.474547743797302246e-01,5.498204231262207031e-01
4.286847114562988281e-01,4.482353627681732178e-01,6.257144808769226074e-01
4.888630509376525879e-01,4.437125325202941895e-01,4.368622004985809326e-01
4.820685982704162598e-01,5.489947199821472168e-01,4.095977842807769775e-01
4.884731769561767578e-01,4.338839948177337646e-01,4.725958406925201416e-01
4.716284275054931641e-01,3.730261027812957764e-01,4.765557348728179932e-01
4.637298882007598877e-01,4.743120372295379639e-01,3.948825001716613770e-01
4.615622162818908691e-01,4.661354720592498779e-01,4.764544665813446045e-01
3.446398675441741943e-01,5.052244067192077637e-01,3.012177050113677979e-01
4.635808169841766357e-01,4.721724987030029297e-01,3.422791063785552979e-01
4.718480408191680908e-01,3.598694801330566406e-01,4.072619378566741943e-01
4.191596210002899170e-01,3.399974405765533447e-01,5.243341922760009766e-01
5.469134449958801270e-01,3.572563230991363525e-01,3.440693616867065430e-01
3.850921392440795898e-01,4.857439696788787842e-01,4.786181747913360596e-01
3.954067826271057129e-01,3.473172783851623535e-01,5.020260214805603027e-01
3.986764550209045410e-01,4.037875533103942871e-01,4.917893707752227783e-01
5.181517601013183594e-01,5.034151673316955566e-01,4.222624599933624268e-01
4.316121637821197510e-01,3.584317266941070557e-01,5.653442740440368652e-01
5.354873538017272949e-01,4.512492716312408447e-01,5.488382577896118164e-01
4.231962263584136963e-01,4.220314919948577881e-01,5.282232761383056641e-01
4.882552325725555420e-01,4.842488467693328857e-01,3.822915852069854736e-01
4.243538081645965576e-01,4.864172637462615967e-01,4.595392346382141113e-01
3.314041197299957275e-01,4.571969807147979736e-01,3.821521401405334473e-01
5.677077174186706543e-01,4.270563125610351562e-01,4.731574058532714844e-01
5.408858060836791992e-01,5.751172900199890137e-01,5.223533511161804199e-01
4.404096007347106934e-01,3.168737888336181641e-01,5.552583932876586914e-01
4.470241963863372803e-01,4.105482399463653564e-01,4.810760915279388428e-01
4.606462717056274414e-01,3.770259022712707520e-01,4.444283545017242432e-01
5.558069944381713867e-01,3.896556198596954346e-01,3.868762850761413574e-01
5.137706995010375977e-01,4.786698818206787109e-01,4.601660370826721191e-01
4.977471232414245605e-01,4.259982705116271973e-01,5.819746255874633789e-01
4.074678719043731689e-01,4.912743568420410156e-01,5.296206474304199219e-01
4.228727817535400391e-01,4.444820582866668701e-01,4.905110001564025879e-01
4.082125723361968994e-01,4.757216274738311768e-01,5.373163223266601562e-01
4.367950558662414551e-01,4.159995913505554199e-01,5.150918364524841309e-01
4.388031661510467529e-01,4.717095792293548584e-01,3.934791088104248047e-01
5.054317712783813477e-01,4.914559423923492432e-01,3.940570354461669922e-01
5.276491641998291016e-01,5.642273426055908203e-01,4.037247002124786377e-01
5.198450684547424316e-01,5.249888300895690918e-01,4.915494918823242188e-01
5.180464982986450195e-01,4.924339950084686279e-01,4.709311127662658691e-01
4.570052027702331543e-01,4.827513098716735840e-01,4.076495170593261719e-01
4.156432449817657471e-01,4.535194039344787598e-01,3.697187304496765137e-01
4.013854265213012695e-01,4.128722548484802246e-01,5.067099928855895996e-01
5.304473638534545898e-01,4.620180726051330566e-01,5.060239434242248535e-01
4.383538961410522461e-01,3.813347220420837402e-01,5.258421897888183594e-01
5.204623341560363770e-01,3.841226696968078613e-01,5.200616717338562012e-01
3.432018160820007324e-01,4.401116371154785156e-01,4.367259144783020020e-01
4.970592558383941650e-01,3.979182839393615723e-01,5.097022056579589844e-01
3.745313286781311035e-01,4.498753547668457031e-01,4.754815697669982910e-01
3.453769683837890625e-01,5.120250582695007324e-01,5.174971222877502441e-01
4.029550254344940186e-01,4.623419046401977539e-01,4.584235846996307373e-01
4.789427220821380615e-01,4.972655177116394043e-01,5.295405387878417969e-01
5.035232305526733398e-01,4.766535758972167969e-01,4.952262341976165771e-01
4.861522018909454346e-01,5.223172903060913086e-01,4.172022640705108643e-01
5.326954722404479980e-01,4.710455536842346191e-01,4.928183853626251221e-01
3.698254227638244629e-01,6.339344382286071777e-01,4.883320033550262451e-01
4.805144071578979492e-01,6.133990287780761719e-01,4.642401337623596191e-01
4.694032967090606689e-01,5.411656498908996582e-01,5.284177064895629883e-01
4.764248430728912354e-01,4.806586802005767822e-01,5.186578631401062012e-01
4.685414135456085205e-01,4.224115908145904541e-01,4.988135099411010742e-01
4.631157219409942627e-01,4.131921231746673584e-01,3.823541700839996338e-01
4.632894098758697510e-01,4.848831295967102051e-01,4.548528790473937988e-01
4.469310343265533447e-01,2.922821640968322754e-01,5.148149132728576660e-01
3.411442935466766357e-01,4.841310083866119385e-01,4.301860928535461426e-01
4.516057074069976807e-01,5.351439714431762695e-01,4.749505817890167236e-01
5.251346826553344727e-01,3.324488699436187744e-01,4.033235311508178711e-01
3.582627177238464355e-01,3.055390119552612305e-01,4.322803616523742676e-01
5.212072730064392090e-01,4.193284809589385986e-01,4.898882806301116943e-01
4.663355648517608643e-01,4.770125448703765869e-01,3.667253851890563965e-01
3.590378761291503906e-01,4.009482264518737793e-01,3.422422707080841064e-01
6.156138777732849121e-01,4.743837714195251465e-01,5.358737707138061523e-01
5.038518309593200684e-01,4.809158146381378174e-01,4.297948181629180908e-01
5.351305007934570312e-01,5.781010389328002930e-01,4.530990421772003174e-01
5.144391059875488281e-01,3.899218738079071045e-01,4.477010965347290039e-01
5.709439516067504883e-01,3.760803341865539551e-01,4.147056043148040771e-01
5.554627776145935059e-01,3.629338741302490234e-01,5.660423040390014648e-01
5.334944128990173340e-01,3.869273066520690918e-01,5.148025751113891602e-01
4.251828491687774658e-01,3.395268321037292480e-01,5.187346935272216797e-01
4.049997031688690186e-01,5.140570402145385742e-01,5.593757629394531250e-01
4.616035223007202148e-01,5.003685355186462402e-01,4.445976614952087402e-01
3.498174250125885010e-01,4.996660649776458740e-01,4.814361929893493652e-01
4.400832355022430420e-01,5.266031622886657715e-01,5.166624188423156738e-01
4.135074317455291748e-01,5.343343615531921387e-01,4.404184818267822266e-01
4.036546051502227783e-01,4.550036191940307617e-01,5.315783023834228516e-01
5.233623981475830078e-01,5.160022974014282227e-01,4.957416653633117676e-01
5.834839344024658203e-01,5.951695442199707031e-01,5.289288163185119629e-01
4.122558236122131348e-01,5.347177386283874512e-01,5.086197257041931152e-01
4.301500916481018066e-01,4.875347316265106201e-01,4.676073789596557617e-01
3.845377564430236816e-01,4.284478724002838135e-01,4.440348744392395020e-01
3.545000255107879639e-01,4.423331320285797119e-01,3.894047141075134277e-01
5.186383724212646484e-01,4.975884854793548584e-01,3.700348138809204102e-01
5.864601135253906250e-01,4.617564678192138672e-01,4.479698538780212402e-01
5.018104314804077148e-01,5.703269243240356445e-01,4.740265607833862305e-01
3.270327448844909668e-01,5.228995084762573242e-01,5.525690317153930664e-01
4.647649228572845459e-01,4.348101913928985596e-01,4.324350357055664062e-01
4.854238927364349365e-01,4.221367835998535156e-01,3.018691539764404297e-01
4.081324338912963867e-01,3.792822957038879395e-01,4.630900323390960693e-01
4.405237436294555664e-01,4.274078607559204102e-01,4.411391317844390869e-01
4.616287052631378174e-01,4.333730638027191162e-01,4.731228351593017578e-01
3.929307460784912109e-01,5.048766136169433594e-01,4.364628493785858154e-01
4.904888868331909180e-01,4.549158215522766113e-01,5.148104429244995117e-01
4.532835781574249268e-01,4.785905480384826660e-01,4.241735041141510010e-01
4.637212753295898438e-01,3.698067367076873779e-01,5.331472158432006836e-01
5.246320962905883789e-01,4.462257027626037598e-01,5.101736783981323242e-01
4.084032177925109863e-01,5.012696385383605957e-01,5.055035352706909180e-01
3.232835531234741211e-01,4.568640589714050293e-01,5.071117877960205078e-01
3.845113515853881836e-01,3.566353917121887207e-01,4.818653166294097900e-01
4.287511110305786133e-01,4.872662127017974854e-01,4.459513723850250244e-01
4.637511968612670898e-01,5.262205004692077637e-01,4.722474515438079834e-01
4.283255338668823242e-01,4.487844407558441162e-01,4.826738834381103516e-01
4.616290330886840820e-01,4.921281039714813232e-01,4.274737536907196045e-01
4.671688973903656006e-01,3.981492519378662109e-01,3.977638483047485352e-01
4.374328851699829102e-01,5.086079835891723633e-01,4.909156560897827148e-01
4.834466576576232910e-01,5.530987977981567383e-01,3.935496509075164795e-01
5.172276496887207031e-01,4.724926650524139404e-01,4.506762325763702393e-01
5.294159054756164551e-01,4.501438438892364502e-01,4.215388596057891846e-01
5.124452114105224609e-01,5.129625797271728516e-01,6.143774390220642090e-01
4.335132539272308350e-01,4.347071349620819092e-01,4.075639843940734863e-01
4.721068739891052246e-01,4.686083495616912842e-01,5.899288654327392578e-01
3.952531814575195312e-01,4.768096804618835449e-01,5.462158322334289551e-01
5.142124295234680176e-01,5.113841891288757324e-01,5.717855095863342285e-01
5.130818486213684082e-01,4.420531392097473145e-01,5.013607144355773926e-01
5.626744627952575684e-01,4.741093516349792480e-01,5.013812780380249023e-01
4.140222668647766113e-01,4.456771016120910645e-01,4.203249216079711914e-01
5.346808433532714844e-01,4.388231933116912842e-01,4.201582074165344238e-01
4.880975782871246338e-01,4.365812838077545166e-01,5.177716612815856934e-01
3.531967401504516602e-01,3.513166010379791260e-01,5.044268965721130371e-01
4.935284554958343506e-01,5.552890300750732422e-01,4.848238825798034668e-01
